Id,SalePrice
1735,113700.95976935962
1736,100914.01006434715
1737,271327.6970492793
1738,270671.0232526515
1739,253235.9522706153
1740,213455.8059297148
1741,188385.97919119408
1742,176668.8497593339
1743,170810.99325182926
1744,323067.1063188828
1745,217815.81720601293
1746,198733.64913906614
1747,217583.49490028195
1748,203259.10219594638
1749,131026.9646827741
1750,120052.42232980386
1751,225723.81491751387
1752,115970.96268939818
1753,156734.45023983862
1754,186648.65104739656
1755,164888.33592515773
1756,157817.42303014014
1757,115705.83256867499
1758,152397.03937322815
1759,165358.80631530864
1760,155029.72572237987
1761,152090.52733506585
1762,189546.00705186842
1763,192777.9339914347
1764,103029.879948635
1765,184142.25093724582
1766,183105.41846320068
1767,214466.97050315625
1768,140681.21934998542
1769,165920.7305096314
1770,155337.072713146
1771,124504.76369613779
1772,127326.42822830158
1773,120304.1687835513
1774,149368.14309618354
1775,144148.60554061527
1776,136306.80449425685
1777,109222.82615777492
1778,144320.1391193129
1779,129083.39839081976
1780,165722.87787721268
1781,127450.21508581695
1782,77944.21326205457
1783,143359.65221089643
1784,96633.99212944516
1785,144853.49238064588
1786,108830.17156238484
1787,157774.05115746567
1788,52282.77727430718
1789,110840.03690027911
1790,65152.80291646494
1791,190305.18784876005
1792,160318.43686906586
1793,141586.79886287844
1794,173844.3439665953
1795,128680.88533707807
1796,159768.8586076984
1797,118685.7254861702
1798,129247.77431782515
1799,101603.5368552981
1800,128140.96818982167
1801,120132.71808224448
1802,115483.076873025
1803,161694.90973486495
1804,127801.95550244779
1805,137190.50830888332
1806,129387.68622131395
1807,148549.73429651812
1808,129472.67744630214
1809,129806.1638621772
1810,143721.62372937554
1811,92834.69341222168
1812,106646.2811910926
1813,125968.30048909868
1814,97755.48041100387
1815,55732.197130428656
1816,93295.61806363636
1817,114229.2242016102
1818,166170.34838723677
1819,127991.64074761659
1820,23389.979031923205
1821,108410.10772006655
1822,145690.6080859463
1823,35481.703901777495
1824,147235.61377791926
1825,155776.40609338018
1826,89903.0553239976
1827,98149.32590276291
1828,148011.32532051447
1829,160764.0453483041
1830,148982.3627807838
1831,155442.99433049004
1832,-15196.766637017368
1833,151739.6815980484
1834,103296.43629379105
1835,85852.9385090115
1836,136319.1488212415
1837,72886.22746175209
1838,99073.63178752988
1839,108674.80468101983
1840,178134.7158790729
1841,131657.00322848235
1842,90596.29174607058
1843,132914.0023742925
1844,159727.69078187415
1845,142679.94102041764
1846,142033.7166766222
1847,172337.4598138162
1848,29900.875367912
1849,143384.5230343307
1850,115957.02428988635
1851,131147.44080718397
1852,117265.25583819143
1853,110177.5633098708
1854,153738.35155411993
1855,154527.95736290814
1856,214215.71978800034
1857,126429.39633691302
1858,149132.53710688592
1859,126092.104344554
1860,142505.9159754263
1861,125124.25916267304
1862,303597.9697216023
1863,289911.2220241673
1864,289931.00345636194
1865,362286.17858662736
1866,349342.6062520752
1867,217359.1589210795
1868,278966.0211449267
1869,208331.61805617186
1870,218896.77544449037
1871,266604.5235942666
1872,179670.3675283433
1873,238040.4363893362
1874,149879.71288262564
1875,191196.61991294668
1876,199322.03049706377
1877,203315.2135970828
1878,198220.2172935472
1879,142644.98152355917
1880,143384.55705132952
1881,233689.05097022798
1882,235331.03605261477
1883,181564.4092566825
1884,202162.4947326642
1885,235062.55468818638
1886,285018.0513565929
1887,217686.8641269047
1888,249888.20629011124
1889,172534.63568546937
1890,115050.87519398655
1891,129577.31732466305
1892,95881.07309083117
1893,125430.85533200807
1894,119151.94813982933
1895,134204.6775181628
1896,125645.66069015735
1897,109352.89961158819
1898,102950.15866112491
1899,161705.49044200737
1900,175868.77912150393
1901,195009.4792284943
1902,165913.46191961382
1903,236649.4110375509
1904,167578.86456124933
1905,217729.26118629525
1906,164795.07315344957
1907,211943.3025767205
1908,114016.66125937836
1909,133526.00063060643
1910,118442.87300023943
1911,241848.2501181899
1912,315819.4499302985
1913,156827.78272758314
1914,53673.054893792
1915,342708.5206990047
1916,36364.09961178413
1917,222215.96724779793
1918,135208.77249302997
1919,155096.27990285016
1920,155595.87587356335
1921,374550.99104568904
1922,341751.68675922876
1923,236678.47720295234
1924,216557.88439936686
1925,206505.54392962772
1926,374548.8595332647
1927,121179.97938518439
1928,173802.43240158775
1929,110171.60848261631
1930,116904.69236683866
1931,132447.55260809045
1932,128931.72559200699
1933,185979.92493258804
1934,180838.12840340385
1935,166305.17524992558
1936,203319.6242924907
1937,176653.93681231758
1938,173631.5514057184
1939,286045.0819418381
1940,209272.58501686066
1941,164946.16057725743
1942,178364.3916724283
1943,243801.69253051234
1944,386085.83493216016
1945,416406.1319847745
1946,134782.52974344816
1947,153807.043610729
1948,168648.0635246339
1949,234848.29050901343
1950,193968.2258553579
1951,238877.88312952084
1952,191640.8239324982
1953,174058.79444739455
1954,183890.5361752584
1955,127672.56112205028
1956,284530.6786686708
1957,158162.85191813216
1958,259679.94916843087
1959,133789.3085814778
1960,99392.67019212269
1961,119546.21561001163
1962,91306.80474661797
1963,101780.26896166173
1964,102769.03726452589
1965,121513.62994590026
1966,135194.96867951684
1967,310939.97387386614
1968,406114.4048066387
1969,395588.35706674086
1970,394434.6291822808
1971,447392.92266103957
1972,370539.45203531237
1973,299999.5082778906
1974,349017.96903909725
1975,485210.92350728344
1976,286033.7244805044
1977,361486.2454384496
1978,341464.75386796886
1979,327915.0977357742
1980,181528.4401079593
1981,352051.16344523116
1982,217128.41159827952
1983,203455.63860374232
1984,185142.5284669737
1985,227862.92825365847
1986,200090.21938804383
1987,207978.36698780872
1988,173019.40173799457
1989,193763.97371923848
1990,209365.1644065022
1991,237782.54484967008
1992,223040.1063205523
1993,165827.98771905078
1994,227984.27461292027
1995,182064.81236219907
1996,301368.2595612174
1997,335792.6898286994
1998,312679.64329144347
1999,315805.0002655169
2000,333413.92933501315
2001,298315.9395636744
2002,245600.32168098234
2003,233407.54185303443
2004,270804.7349050703
2005,215481.14457708105
2006,226894.81831620564
2007,247818.14540166638
2008,235405.61686560477
2009,200662.0478877112
2010,189041.05550176805
2011,129781.71310224442
2012,179201.36631135616
2013,175035.84936864578
2014,182896.01057824082
2015,209723.1352148556
2016,192847.7119205344
2017,194362.87734154458
2018,94466.73344005851
2019,122464.39742303733
2020,82353.77618108198
2021,89488.41579370126
2022,209198.0972889967
2023,141673.2693930313
2024,297414.91530289565
2025,352097.2340570431
2026,171991.0271898102
2027,154310.5651735385
2028,158960.1723249262
2029,170046.59190844398
2030,260116.76718813513
2031,234283.19373737666
2032,263470.7570953616
2033,252837.42945608898
2034,179663.17873633464
2035,239122.63748725914
2036,197829.4807278637
2037,218740.17199498715
2038,320061.3785636422
2039,223554.12049133502
2040,315619.23435086856
2041,292832.8492807416
2042,212626.81242033897
2043,171616.35531982337
2044,166425.36809743432
2045,202991.3370721765
2046,151702.11664557163
2047,133057.03454991727
2048,142246.24309339677
2049,138822.90855612332
2050,161284.48021194866
2051,100811.28646186448
2052,124156.36919684344
2053,140158.5900192982
2054,90242.64248423936
2055,174096.05140603764
2056,137606.43893182089
2057,94540.27927135391
2058,205774.73827926937
2059,117322.48913507196
2060,172515.6399148755
2061,167060.02574140165
2062,115574.02656900109
2063,110775.34590579662
2064,126703.81745511963
2065,109515.45048787494
2066,178918.7300858617
2067,126348.79442457549
2068,142759.4858752229
2069,85116.54020667906
2070,121579.15411924655
2071,105102.28511406711
2072,151742.8028070979
2073,128822.5822784492
2074,166525.91073722765
2075,166996.62570496148
2076,126749.48268911742
2077,146000.52073481755
2078,129610.51539804653
2079,136033.35488365003
2080,108362.34334303814
2081,123202.25298878661
2082,130488.15713405675
2083,157525.4423523798
2084,108985.69148644953
2085,111731.74352781061
2086,111167.01237255757
2087,121840.15417021397
2088,91932.42152054023
2089,74280.49047694178
2090,123998.42321448776
2091,92978.15330721278
2092,136485.46648188322
2093,161612.56960971322
2094,103915.78626352837
2095,168574.9488821279
2096,92963.51015761853
2097,98526.50406235197
2098,162335.76039811692
2099,44433.11998970907
2100,57515.445508975085
2101,109255.14530219117
2102,125219.96370311078
2103,94160.55591988572
2104,147081.75756958447
2105,132053.2307079382
2106,71512.61516514097
2107,200244.45456473113
2108,113546.86156274576
2109,106581.30046307945
2110,133515.12702279043
2111,136221.21328924008
2112,153316.83693169133
2113,112406.24723157985
2114,114554.09338368961
2115,159410.49891882087
2116,122337.67008215762
2117,148033.13789229322
2118,124587.649118208
2119,108266.57231881429
2120,104702.80191709782
2121,107376.94529969657
2122,112671.0206664259
2123,104292.65084186246
2124,176758.184643785
2125,140197.56074566318
2126,155027.72762208345
2127,169039.31416266665
2128,144916.05295262704
2129,76161.1734665831
2130,134667.53915490714
2131,123667.18088946791
2132,130233.8832400069
2133,136610.03313198936
2134,115265.62589657817
2135,123213.68062992847
2136,74202.08112984133
2137,100447.77234528115
2138,122827.73170513232
2139,148384.98468731498
2140,134752.32578126216
2141,190602.54009778632
2142,123165.29891460293
2143,161615.65095199598
2144,121636.11469422712
2145,135780.55512470365
2146,183926.93645598498
2147,174267.07088098934
2148,146495.6115611388
2149,151324.92974626576
2150,239748.8788436344
2151,137314.58772348677
2152,193079.13241637853
2153,175338.03993336906
2154,101380.77345267218
2155,144520.5843838011
2156,238333.99284487736
2157,219276.93504800138
2158,241133.19794310906
2159,221677.83835072882
2160,192481.5988617408
2161,229048.15075869454
2162,365019.5497146637
2163,354980.8920850036
2164,246748.35055139003
2165,219089.03741994675
2166,164407.18928837604
2167,223647.9515253814
2168,192501.61582714907
2169,194475.2166243989
2170,210990.39935962894
2171,164882.19257489475
2172,147506.66947524023
2173,192662.93879592713
2174,219748.0617811522
2175,269623.68080287526
2176,306982.8062033339
2177,238263.2142906153
2178,210333.95798368388
2179,135496.48200226572
2180,214915.29204141477
2181,198173.72847828193
2182,219228.7462419879
2183,191966.66414172028
2184,119004.99698715679
2185,120433.25854427513
2186,153080.22613939754
2187,157853.55929937246
2188,158998.21452388013
2189,304689.12974861555
2190,80395.71349376057
2191,66341.22517171231
2192,92009.07226687664
2193,126073.78111968935
2194,92027.4634900828
2195,89706.5799276196
2196,105558.58605300968
2197,103462.00439115055
2198,173268.02541718952
2199,176072.59116476282
2200,160970.6183503042
2201,161573.68354983858
2202,198311.27346423932
2203,157374.69011334318
2204,190444.9149607071
2205,132857.4391262149
2206,147532.3097627125
2207,234170.80670926522
2208,252318.75693700678
2209,252220.08999642154
2210,127383.16585180417
2211,128772.31705335056
2212,130167.58881246531
2213,110992.4916863188
2214,168556.23526192878
2215,106935.53899324927
2216,157771.43564880546
2217,42677.09010729525
2218,75229.96495394607
2219,76388.45154462062
2220,-6455.8240671462645
2221,342983.8906095144
2222,303699.2354883656
2223,276649.102366795
2224,209008.55083352968
2225,125380.2022616277
2226,175180.66123593066
2227,197866.30636992393
2228,284875.8595518528
2229,241668.29620740545
2230,164824.139917603
2231,219049.89785281476
2232,184639.6536602025
2233,177644.04020254864
2234,248569.256667569
2235,238062.66230923386
2236,241516.32875157817
2237,297383.69596490666
2238,208279.29534922927
2239,97958.54072593771
2240,146969.59347303503
2241,147922.33751173655
2242,125522.65118975795
2243,124959.79705985851
2244,105858.7144004473
2245,133583.4727754102
2246,137946.00675659406
2247,134769.26074047032
2248,129859.69176727204
2249,113946.46790204372
2250,129779.27034766914
2251,87316.34627022568
2252,186393.8313197742
2253,165431.78847150152
2254,188885.63826941824
2255,186688.46947442272
2256,169409.74260423245
2257,211358.96165600233
2258,151594.08761397743
2259,180078.1681933847
2260,138803.96644347388
2261,234118.79974544956
2262,240723.7697007432
2263,389598.41056215233
2264,455224.9588733267
2265,177573.13216408636
2266,321133.03724212595
2267,367619.0038761724
2268,466882.97443315486
2269,154601.81302471555
2270,173221.99976484437
2271,201885.23143132293
2272,189439.95244947236
2273,146541.38394606992
2274,170920.35847676438
2275,151312.9472402589
2276,197803.28155927273
2277,178503.31461537938
2278,153468.49450526122
2279,128026.26751160057
2280,113909.89073873789
2281,146776.30814677654
2282,153769.68531060204
2283,107380.51339987369
2284,120350.41404819558
2285,139062.057029553
2286,120505.54103856318
2287,392208.1371478018
2288,300981.25408297207
2289,339444.70853737806
2290,430734.1422117877
2291,361475.54508353514
2292,415711.2385088487
2293,446943.41930952517
2294,389690.11708691804
2295,453583.7249124772
2296,269128.1287149179
2297,391025.0024984013
2298,375372.5278483202
2299,350255.5890947076
2300,328506.0271337837
2301,350160.23552276485
2302,262957.51375284686
2303,252060.7415521132
2304,256830.49641156307
2305,209963.75937742123
2306,197142.6370026405
2307,209866.15354477483
2308,239425.14851961622
2309,306208.4825613849
2310,219267.0168211701
2311,214403.97378995604
2312,184774.68495262164
2313,169204.73468504322
2314,183398.09579884057
2315,183757.09786924027
2316,213930.48710361833
2317,190143.7490411058
2318,185068.39252180583
2319,187872.69569381396
2320,184472.81791488652
2321,238119.49849948758
2322,200154.20833462378
2323,198599.75431712723
2324,186490.43747643096
2325,207703.37713139376
2326,178685.5626752897
2327,195703.62433949538
2328,219743.65019679072
2329,189203.3798622225
2330,179195.47020992066
2331,330124.61153862043
2332,391713.21682732436
2333,323928.57730327157
2334,284474.48103689094
2335,306188.8183192882
2336,316206.54339215
2337,191224.95099181298
2338,239642.8417463228
2339,210477.28284109462
2340,381754.4445921567
2341,192211.3894893151
2342,220731.38683690125
2343,209620.8635983766
2344,212613.14055422318
2345,212694.28764828685
2346,222275.10611001443
2347,208555.2894174175
2348,252170.70618474262
2349,214451.9420354949
2350,320098.1318518971
2351,289423.4495028771
2352,247050.7820799432
2353,251604.70980570026
2354,158326.0846959983
2355,147083.05142207266
2356,142651.19649411293
2357,187657.69332780637
2358,193689.70194224286
2359,120416.34503012308
2360,113520.94528514921
2361,149164.71278300456
2362,239980.94713020758
2363,148084.03185038996
2364,158972.01406069318
2365,203464.2746148997
2366,195687.3688660991
2367,218044.13965962356
2368,222406.1730572366
2369,202843.46942011738
2370,169719.51134092873
2371,160609.34007727003
2372,198302.5869059309
2373,291528.1295648421
2374,315141.98669978307
2375,228443.2586679817
2376,281965.7907585585
2377,312673.67479491635
2378,159134.49968356456
2379,217118.14079504638
2380,142552.2335340238
2381,152957.75495082693
2382,199108.7568193731
2383,184480.26632746035
2384,221629.373552502
2385,161000.26214761718
2386,121237.0719046893
2387,116631.94688203282
2388,115465.55381987986
2389,112649.6453014465
2390,176459.1137904517
2391,149478.11583474238
2392,120745.89462906896
2393,187234.34784653698
2394,152783.66791842692
2395,203854.11155011057
2396,142996.06995160767
2397,202477.15127296574
2398,121160.24258100495
2399,82960.25941033056
2400,66072.67670001199
2401,129424.71720196371
2402,137628.2523242269
2403,144717.86756485247
2404,157846.28845428786
2405,153964.81348572086
2406,141083.2069861673
2407,127499.79059842357
2408,143621.28606126428
2409,113646.99311020569
2410,164360.52328038216
2411,114369.21210099963
2412,155692.23820829016
2413,120801.61149653769
2414,166477.79071556206
2415,134942.99440329906
2416,136426.65157267015
2417,137906.52666867402
2418,133728.1446710559
2419,117786.93466275968
2420,119381.66105808178
2421,197751.85952902047
2422,104002.69717197173
2423,122204.70250971164
2424,129443.01609889319
2425,209229.2209850684
2426,131109.50090172884
2427,128191.45236010832
2428,181403.16274927786
2429,101214.251627377
2430,131003.44941223742
2431,98205.78254464152
2432,154793.17152625255
2433,153816.86859762587
2434,137287.18534801414
2435,160062.28368348244
2436,103754.3796524723
2437,99426.11954300979
2438,122574.89629489157
2439,88891.57641053578
2440,128344.72133475725
2441,89648.87536866387
2442,94660.76421107951
2443,145771.28600770712
2444,105178.39215400175
2445,82342.2186667154
2446,127775.23527692482
2447,190999.4253659963
2448,135739.17380682184
2449,115869.91474355152
2450,152736.69949760617
2451,112946.71114245812
2452,206697.90759947005
2453,101640.24519515716
2454,102683.04107801686
2455,125524.4962446031
2456,136112.0489945207
2457,156967.86570198738
2458,135248.64340737433
2459,107586.56800113921
2460,154436.9229495182
2461,136954.00297480606
2462,135568.1148693526
2463,133285.1537264475
2464,176852.91546640883
2465,138492.3799089943
2466,118650.47070503882
2467,127586.63339228445
2468,79308.1297388108
2469,72225.3971852084
2470,213074.0380283583
2471,210068.42278658366
2472,174263.1172218291
2473,121875.38749495964
2474,70360.91574858272
2475,198909.06811421586
2476,123592.55116582481
2477,108414.48507666029
2478,139775.0102301264
2479,96192.7003016604
2480,178879.94947926037
2481,130893.98643037057
2482,124509.58282990567
2483,101303.20891936048
2484,136575.7823995159
2485,119167.37983695895
2486,141667.66886647884
2487,177514.69517090876
2488,160602.6085445952
2489,153541.57588217477
2490,141841.79076577982
2491,116812.55332503578
2492,187213.9998418078
2493,153021.43364240282
2494,154590.43619240858
2495,80419.88211789724
2496,211710.30072080446
2497,150776.7065721305
2498,114316.30102224145
2499,79145.78966315274
2500,113743.68768575796
2501,135544.09495922082
2502,146473.59671761093
2503,124512.18865260176
2504,253467.44916839694
2505,235042.23872820343
2506,251567.774328442
2507,270984.68331116164
2508,249051.07999189716
2509,217562.85703956132
2510,206787.9679020664
2511,179229.06036560016
2512,216714.19621623858
2513,216927.95762387806
2514,304864.16681080236
2515,158900.55991085866
2516,177079.38964731584
2517,150251.59598351215
2518,147408.06670692857
2519,242665.53633850947
2520,224273.57552543478
2521,187556.49520450603
2522,221455.36142004692
2523,111724.18182188406
2524,150203.55571028753
2525,153590.5315674527
2526,157100.0177920987
2527,127746.73498986132
2528,166196.40058426504
2529,177649.52773412396
2530,137304.8480510803
2531,258518.4188477074
2532,218539.2770189482
2533,198189.97837122594
2534,235367.42375610143
2535,267185.4408242151
2536,205212.41591331907
2537,251328.40578976437
2538,191526.92405643163
2539,189048.32394892426
2540,192174.7557162785
2541,180364.83565946808
2542,170855.49882747573
2543,106007.2854878615
2544,127826.01312458131
2545,138762.37590629514
2546,129593.8561351902
2547,155204.44251027837
2548,164526.9163193449
2549,149435.68144042962
2550,598051.1820398121
2551,133995.5018601111
2552,131140.34206574585
2553,73617.63429935309
2554,92767.00202353687
2555,94591.37474376443
2556,89466.1949514682
2557,104792.13135269225
2558,169358.82309457732
2559,153491.19121504898
2560,172765.07028209115
2561,162853.7938837077
2562,186122.3668248772
2563,166259.15225616086
2564,216316.11246582255
2565,168626.64315617585
2566,168431.50215789076
2567,154357.01136324185
2568,222274.63906534936
2569,245876.0472702374
2570,114131.37824473312
2571,194931.709948597
2572,160851.5780575649
2573,219833.67997998543
2574,328690.2845385137
2575,141330.50008953497
2576,139404.81534174536
2577,156787.88949870336
2578,79160.71446994337
2579,49409.439055736315
2580,87231.48651210396
2581,107103.9198318967
2582,115157.53570626318
2583,281376.9626057259
2584,175806.81630345344
2585,180545.74474050282
2586,205757.5783715739
2587,203323.8455640116
2588,140540.31164206754
2589,154984.68715434743
2590,203280.3264868121
2591,245424.34165270964
2592,219385.35948848393
2593,259179.49949652026
2594,185630.5285893254
2595,224535.32741930307
2596,281798.0698355639
2597,210066.9057984142
2598,282250.3043205569
2599,383848.4392785118
2600,266178.0396148743
2601,130906.7573772991
2602,72010.14356988764
2603,96578.23156604826
2604,86656.43986588292
2605,67945.50588445787
2606,134959.00582860288
2607,216210.04751301312
2608,190564.27687844943
2609,158144.9402760855
2610,115218.88804115297
2611,132037.7969626003
2612,150616.21983039702
2613,124613.80400583398
2614,112959.35774726304
2615,159485.11108861153
2616,154104.03476762737
2617,198662.15669356243
2618,222417.88962693606
2619,208036.26764383502
2620,191934.17889410382
2621,174371.45618253876
2622,180619.9472878647
2623,225805.74115045764
2624,281782.179883477
2625,295967.02481160697
2626,173806.5039940291
2627,193260.65382145278
2628,469874.5680707021
2629,501525.2853446697
2630,388738.24125269585
2631,458453.88826572464
2632,417341.1322187792
2633,308978.70008925593
2634,423535.93153041543
2635,154368.8465856388
2636,166873.93438601395
2637,205788.64790477592
2638,267551.79582458193
2639,186291.74441333863
2640,154070.0234684216
2641,104442.78898538736
2642,155639.76265902104
2643,110488.31002687203
2644,108681.16928082821
2645,103121.36376990238
2646,90015.42217771994
2647,100113.85881329427
2648,136524.34322641976
2649,147226.84346402952
2650,130121.0979243893
2651,124565.30914324982
2652,382714.5159890664
2653,259220.74030840484
2654,276707.7341847103
2655,412527.51804275624
2656,339225.4084839013
2657,356980.8697676179
2658,332592.52469005773
2659,341346.3712090301
2660,362912.5952597524
2661,364589.20731101383
2662,385975.617295961
2663,277548.11333650385
2664,299014.5682021767
2665,327462.53962510516
2666,292371.5589284137
2667,182626.43839831924
2668,189251.97637378087
2669,188862.5764121664
2670,266418.8468364402
2671,193203.2178923944
2672,194956.76636399108
2673,191471.18685877323
2674,189251.03185437413
2675,188458.34973558475
2676,189907.70861556512
2677,201103.50612741674
2678,254037.26283254137
2679,287213.17909278144
2680,299309.4708171437
2681,414281.78518438997
2682,318231.47307891335
2683,483863.7550623906
2684,336544.5455805135
2685,356567.99269454024
2686,233554.47810978978
2687,279715.0300559262
2688,202565.22312864213
2689,220109.1365856874
2690,370760.16102484474
2691,196900.15448275453
2692,156201.83079350233
2693,201407.17804213928
2694,138523.78064275772
2695,194181.81783382187
2696,180175.96945339255
2697,186535.09249717477
2698,191431.6457569001
2699,159000.91701991876
2700,140897.5488465023
2701,138695.344312953
2702,96143.72132408223
2703,128889.15882597279
2704,142342.86614196116
2705,114827.38241683261
2706,84477.07963518988
2707,114028.67375602096
2708,137763.11668809893
2709,120662.36951671189
2710,146800.14191984074
2711,161536.20582672462
2712,416068.04646877525
2713,159077.892400717
2714,140530.82452638046
2715,172579.275284674
2716,138461.36915884766
2717,190395.65535581735
2718,217291.8702546822
2719,148279.06355157236
2720,168261.46000991628
2721,118708.62296075778
2722,147865.81507362737
2723,137879.98279046355
2724,120508.58922935411
2725,127391.21406691356
2726,130081.05729236748
2727,175254.05917708002
2728,189161.44907203573
2729,149764.8349931021
2730,141587.58447383792
2731,132719.1894264858
2732,145126.70839502814
2733,161150.6633245208
